User Name,File Name,WordCountOriginalText,AvgWordLength,DifficultWordCount,NormalAccuarcyPercent,TotalTimeWithoutPausesNormal,TotalTimeWithPausesNormal,WordCountCandidateTextNormal,ShortSilentPauseTimeNormal,ShortSilentPauseCountNormal,LongSilentPauseTimeNormal,LongSilentPauseCountNormal,ShortFilledPauseTimeNormal,ShortFilledPauseCountNormal,LongFilledPauseTimeNormal,LongFilledPauseCountNormal,AverageConfidenceNormal,AverageScoreNormal,RMSConfidenceNormal,RMSScoreNormal,IntonationScoreNormal,TransformAccuarcyPercent,TotalTimeWithoutPausesTransformed,TotalTimeWithPausesTransformed,WordCountCandidateTextTransformeded,ShortSilentPauseTimeTransformed,ShortSilentPauseCountTransformed,LongSilentPauseTimeTransformed,LongSilentPauseCountTransformed,ShortFilledPauseTimeTransformed,ShortFilledPauseCountTransformed,LongFilledPauseTimeTransformed,LongFilledPauseCountTransformed,AverageConfidenceTransformeded,AverageScoreTransformeded,RMSConfidenceTransformeded,RMSScoreTransformeded,IntonationScoreTransformed
101,129,11,4.818182,0,81.818184,3990.0,4220.0,11,230.0,1,0.0,0,0.0,0,0.0,0,81.818184,-2.3663704E8,90.45341,2.97220576E8,0.0,100.0,4020.0,4320.0,11,170.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.48614E8,100.0,2.94693408E8,0.0
101,142,10,4.2,0,100.0,3040.0,3040.0,10,0.0,0,0.0,0,0.0,0,0.0,0,100.0,-3.01580736E8,100.0,3.38699936E8,100.0,100.0,3040.0,3040.0,10,0.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.95404608E8,100.0,3.31265504E8,100.0
101,134,10,5.8,1,60.000004,4160.0,4160.0,9,0.0,0,0.0,0,0.0,0,0.0,0,60.0,-1.21155688E8,77.45966,2.29388576E8,90.338,100.0,4240.0,4240.0,10,0.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.9325856E8,100.0,3.54995904E8,99.865
101,128,10,5.1,0,80.0,3310.0,3500.0,10,190.0,0,0.0,0,0.0,0,0.0,0,80.0,-1.39282384E8,89.44272,1.90853616E8,100.0,70.0,3340.0,3530.0,9,190.0,0,0.0,0,0.0,0,0.0,0,70.0,-1.1190552E8,83.666,1.69559872E8,90.338
101,139,8,4.375,0,75.0,2430.0,2430.0,7,0.0,0,0.0,0,0.0,0,0.0,0,75.0,-1.35302144E8,86.60254,1.812556E8,0.0,75.0,2430.0,2430.0,7,0.0,0,0.0,0,0.0,0,0.0,0,75.0,-1.3535E8,86.60254,1.81350752E8,0.0
101,140,14,3.357143,0,85.71429,3590.0,3680.0,14,0.0,0,0.0,0,0.0,0,0.0,0,85.71429,-1.44713216E8,92.58201,1.78568752E8,41.762993,100.0,3630.0,3770.0,14,50.0,0,0.0,0,0.0,0,0.0,0,100.0,-1.47717472E8,100.0,1.71313312E8,0.0
101,145,11,5.6363635,2,72.72727,4390.0,4390.0,10,0.0,0,0.0,0,0.0,0,0.0,0,72.72727,-2.667312E8,85.28029,3.52000448E8,99.865,72.72727,4400.0,4400.0,10,0.0,0,0.0,0,0.0,0,0.0,0,72.72727,-2.58885536E8,85.28029,3.4171632E8,99.865
101,146,6,5.3333335,1,66.66667,2690.0,2790.0,7,100.0,0,0.0,0,0.0,0,0.0,0,80.0,-1.84451904E8,87.74964,2.37820128E8,99.01599,33.333336,2710.0,2710.0,6,0.0,0,0.0,0,0.0,0,0.0,0,50.0,-1.56345968E8,70.71068,2.27555456E8,0.0
101,135,9,6.2222223,2,88.88889,3840.0,3880.0,9,40.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.877096E8,94.28091,2.4425608E8,0.0,88.88889,3840.0,3840.0,9,0.0,0,0.0,0,0.0,0,0.0,0,88.888885,-1.82740144E8,94.28091,2.37668304E8,0.0
101,130,11,4.818182,0,100.0,4100.0,4340.0,11,190.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.20763456E8,100.0,2.65184768E8,97.99633,100.0,4210.0,4380.0,11,170.0,0,0.0,0,0.0,0,0.0,0,100.0,-2.15568432E8,100.0,2.58607552E8,97.99633
